mdRelativePath,articleTitle,articleUrl,relationIndex,relationLabel,relationUrl,decodedUrl,extension,isOcrSupportedExtension,resolveStatus,resolveMethod,resolutionStage,resolutionConfidence,candidateCount,candidatePaths,resolvedRelativePath,sourceBytes,error
人事室_content_ 元智大學 資訊傳播學系 誠徵專任_專案教師 (刊登日期：1_564.md,元智大學 資訊傳播學系 誠徵專任/專案教師 (刊登日期：111.07.22),https://www.yzu.edu.tw/admin/ho/index.php/tw/111-07-22,1,超連結（檔案）,files/工作刊登/元智大學資訊傳播學系徵聘教師基本資料表1110721.doc,files/工作刊登/元智大學資訊傳播學系徵聘教師基本資料表1110721.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學資訊傳播學系徵聘教師基本資料表1110721.doc,admin/ho/files/工作刊登/元智大學資訊傳播學系徵聘教師基本資料表1110721.doc,69120,
人事室_content_ 元智大學 電機工程學系（丙組）誠徵專任教師  (刊登日期：_574.md,元智大學 電機工程學系（丙組）誠徵專任教師  (刊登日期：111.3.28),https://www.yzu.edu.tw/admin/ho/index.php/tw/111-3-28,1,超連結（檔案）,files/工作刊登/元智大學電機工程學系丙組徵聘教師基本資料表-1111起聘.doc,files/工作刊登/元智大學電機工程學系丙組徵聘教師基本資料表-1111起聘.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學電機工程學系丙組徵聘教師基本資料表-1111起聘.doc,admin/ho/files/工作刊登/元智大學電機工程學系丙組徵聘教師基本資料表-1111起聘.doc,81408,
人事室_content_ 元智大學工業工程與管理學系 誠徵專任教師 (刊登日期：11_566.md,元智大學工業工程與管理學系 誠徵專任教師 (刊登日期：111.06.24),https://www.yzu.edu.tw/admin/ho/index.php/tw/111-06-24,2,超連結（檔案）,files/%E5%B7%A5%E4%BD%9C%E5%88%8A%E7%99%BB/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%B7%A5%E6%A5%AD%E5%B7%A5%E7%A8%8B%E8%88%87%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB%E5%BE%B5%E8%81%98%E6%95%99%E5%B8%AB%E5%9F%BA%E6%9C%AC%E8%B3%87%E6%96%99%E8%A1%A8-111%E5%AD%B8%E5%B9%B4%E5%BA%A6.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,67072,
人事室_content_【轉知】 桃園市政府客家事務局 函， 有關本府員工參加客語能_386.md,【轉知】 桃園市政府客家事務局 函， 有關本府員工參加客語能力認證合格申請獎勵禮券一案,https://www.yzu.edu.tw/admin/ho/index.php/tw/2019-11-20-01-15-26,3,超連結（檔案）,files/最新消息/桃園市政府鼓勵所屬機關學校及事業機構員工提升客語能力作業要點.doc,files/最新消息/桃園市政府鼓勵所屬機關學校及事業機構員工提升客語能力作業要點.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\最新消息\桃園市政府鼓勵所屬機關學校及事業機構員工提升客語能力作業要點.doc,admin/ho/files/最新消息/桃園市政府鼓勵所屬機關學校及事業機構員工提升客語能力作業要點.doc,90624,
人事室_content_【轉知】 桃園市政府教育局 函，有關彰化縣政府辦理「109年_392.md,【轉知】 桃園市政府教育局 函，有關彰化縣政府辦理「109年第60屆中小學科學展覽會」 作品評審作業評審委員推薦一案,https://www.yzu.edu.tw/admin/ho/index.php/tw/109-60,1,超連結（檔案）,files/最新消息/中華民國第四十五屆中小學科學展覽會中小學教師評審委員推薦名單.odt,files/最新消息/中華民國第四十五屆中小學科學展覽會中小學教師評審委員推薦名單.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\最新消息\中華民國第四十五屆中小學科學展覽會中小學教師評審委員推薦名單.odt,admin/ho/files/最新消息/中華民國第四十五屆中小學科學展覽會中小學教師評審委員推薦名單.odt,9870,
人事室_content_【轉知】工作場所性騷擾調查專業人才之知能培訓_706.md,【轉知】工作場所性騷擾調查專業人才之知能培訓,https://www.yzu.edu.tw/admin/ho/index.php/tw/zhuan-zhi-wei-ban-li-gong-zuo-chang-suo-xing-sao-rao-diao-cha-zhuan-ye-ren-cai-zhi-zhi-neng-pei-xun-bing-jian-li-ren-cai-zi-liao-ku-qing-cha-zhao-hui-fu,2,超連結（檔案）,files/最新消息/附表_工作場所性騷擾調查專業人士培訓及專業人才庫基本資料表.odt,files/最新消息/附表_工作場所性騷擾調查專業人士培訓及專業人才庫基本資料表.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\最新消息\附表_工作場所性騷擾調查專業人士培訓及專業人才庫基本資料表.odt,admin/ho/files/最新消息/附表_工作場所性騷擾調查專業人士培訓及專業人才庫基本資料表.odt,11847,
人事室_content_【轉知】考選部書函，為充實本部國家考試典試人力資料庫，請於（_766.md,【轉知】考選部書函，為充實本部國家考試典試人力資料庫，請於（113）年6月5日前惠予推薦具有行 政學領域專長並符合典試法第5條至第7條資格之學者專家。,https://www.yzu.edu.tw/admin/ho/index.php/tw/zhuan-zhi-kao-xuan-bu-shu-han-wei-chong-shi-ben-bu-guo-jia-kao-shi-dian-shi-ren-li-zi-liao-ku-qing-yu-113-nian6yue5ri-qian-hui-yu-tui-jian-ju-you-xing-zheng-xue-ling-yu-zhuan-zhang-bing-fu-he-dian-shi-fa-di5tiao-zhi-di7tiao-zi-ge-zhi-xue-zhe-zhuan-jia,1,超連結（檔案）,files/最新消息/國家考試典試人力調查表.odt,files/最新消息/國家考試典試人力調查表.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\最新消息\國家考試典試人力調查表.odt,admin/ho/files/最新消息/國家考試典試人力調查表.odt,46800,
人事室_content_【轉知】教育部 函，「財團法人中華民國私立學校教職員退休撫卹_507.md,【轉知】教育部 函，「財團法人中華民國私立學校教職員退休撫卹離職資遣儲 金管理委員會組織及管理辦法」第6條、第10條修正條文,https://www.yzu.edu.tw/admin/ho/index.php/tw/6-10,1,超連結（檔案）,files/最新消息/私校退撫/財團法人中華民國私立學校教職員退休撫卹離職資遣儲金管理委員會組織及管理辦法第六條第十條修正條文.odt,files/最新消息/私校退撫/財團法人中華民國私立學校教職員退休撫卹離職資遣儲金管理委員會組織及管理辦法第六條第十條修正條文.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\最新消息\私校退撫\財團法人中華民國私立學校教職員退休撫卹離職資遣儲金管理委員會組織及管理辦法第六條第十條修正條文.odt,admin/ho/files/最新消息/私校退撫/財團法人中華民國私立學校教職員退休撫卹離職資遣儲金管理委員會組織及管理辦法第六條第十條修正條文.odt,10550,
人事室_content_【轉知】教育部「各級學校資深優良教師獎勵要點」修正_935.md,【轉知】教育部「各級學校資深優良教師獎勵要點」修正,https://www.yzu.edu.tw/admin/ho/index.php/tw/zhuan-zhi-jiao-yu-bu-ge-ji-xue-xiao-zi-shen-you-liang-jiao-shi-jiang-li-yao-dian-xiu-zheng,2,超連結（檔案）,files/最新消息/各級學校資深優良教師獎勵要點修正規定.odt,files/最新消息/各級學校資深優良教師獎勵要點修正規定.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\最新消息\各級學校資深優良教師獎勵要點修正規定.odt,admin/ho/files/最新消息/各級學校資深優良教師獎勵要點修正規定.odt,11799,
人事室_content_【轉知】教育部函，第27屆國家講座申請案，自111年11月1_531.md,【轉知】教育部函，第27屆國家講座申請案，自111年11月14日起至111年12月30日止受理推薦,https://www.yzu.edu.tw/admin/ho/index.php/tw/111-11-14-111-12-30,1,超連結（檔案）,files/最新消息/第27屆教育部國家講座主持人推薦書.odt,files/最新消息/第27屆教育部國家講座主持人推薦書.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\最新消息\第27屆教育部國家講座主持人推薦書.odt,admin/ho/files/最新消息/第27屆教育部國家講座主持人推薦書.odt,14760,
人事室_content_【轉知】教育部函，第27屆國家講座申請案，自111年11月1_531.md,【轉知】教育部函，第27屆國家講座申請案，自111年11月14日起至111年12月30日止受理推薦,https://www.yzu.edu.tw/admin/ho/index.php/tw/111-11-14-111-12-30,2,超連結（檔案）,files/最新消息/申請國家講座檢核表111.11版.odt,files/最新消息/申請國家講座檢核表111.11版.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\最新消息\申請國家講座檢核表111.11版.odt,admin/ho/files/最新消息/申請國家講座檢核表111.11版.odt,14845,
人事室_content_【轉知】教育部函，第27屆國家講座申請案，自111年11月1_531.md,【轉知】教育部函，第27屆國家講座申請案，自111年11月14日起至111年12月30日止受理推薦,https://www.yzu.edu.tw/admin/ho/index.php/tw/111-11-14-111-12-30,3,超連結（檔案）,files/最新消息/申請國家講座檢核表111.11版.odt,files/最新消息/申請國家講座檢核表111.11版.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\最新消息\申請國家講座檢核表111.11版.odt,admin/ho/files/最新消息/申請國家講座檢核表111.11版.odt,14845,
人事室_content_【轉知】教育部函，第27屆國家講座申請案，自111年11月1_531.md,【轉知】教育部函，第27屆國家講座申請案，自111年11月14日起至111年12月30日止受理推薦,https://www.yzu.edu.tw/admin/ho/index.php/tw/111-11-14-111-12-30,4,超連結（檔案）,files/最新消息/The_Ministry_of_Educations_27th_Annual_National_Professorship_Awards.odt,files/最新消息/The_Ministry_of_Educations_27th_Annual_National_Professorship_Awards.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\最新消息\The_Ministry_of_Educations_27th_Annual_National_Professorship_Awards.odt,admin/ho/files/最新消息/The_Ministry_of_Educations_27th_Annual_National_Professorship_Awards.odt,22734,
人事室_content_元智大學 工業工程管理學系 徵聘專任教師 (刊登日期：110_592.md,元智大學 工業工程管理學系 徵聘專任教師 (刊登日期：110.8.25),https://www.yzu.edu.tw/admin/ho/index.php/tw/110-8-25,1,超連結（檔案）,files/工作刊登/110學年度元智大學工業工程與管理學系徵聘教師基本資料表.doc,files/工作刊登/110學年度元智大學工業工程與管理學系徵聘教師基本資料表.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\110學年度元智大學工業工程與管理學系徵聘教師基本資料表.doc,admin/ho/files/工作刊登/110學年度元智大學工業工程與管理學系徵聘教師基本資料表.doc,67072,
人事室_content_元智大學 工業工程與管理學系 誠徵專任_專案教師1名 (刊登_973.md,元智大學 工業工程與管理學系 誠徵專任/專案教師1名 (刊登日期：114.11.7),https://www.yzu.edu.tw/admin/ho/index.php/tw/yuan-zhi-da-xue-gong-ye-gong-cheng-yu-guan-li-xue-xi-cheng-zheng-zhuan-ren-zhuan-an-jiao-shi1ming-kan-deng-ri-qi-114-11-7,2,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,38400,
人事室_content_元智大學 工業工程與管理學系 誠徵專任_專案教師1名 (刊登_973.md,元智大學 工業工程與管理學系 誠徵專任/專案教師1名 (刊登日期：114.11.7),https://www.yzu.edu.tw/admin/ho/index.php/tw/yuan-zhi-da-xue-gong-ye-gong-cheng-yu-guan-li-xue-xi-cheng-zheng-zhuan-ren-zhuan-an-jiao-shi1ming-kan-deng-ri-qi-114-11-7,3,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,38400,
人事室_content_元智大學 工業工程與管理學系 誠徵專任_專案教師1名 (刊登_973.md,元智大學 工業工程與管理學系 誠徵專任/專案教師1名 (刊登日期：114.11.7),https://www.yzu.edu.tw/admin/ho/index.php/tw/yuan-zhi-da-xue-gong-ye-gong-cheng-yu-guan-li-xue-xi-cheng-zheng-zhuan-ren-zhuan-an-jiao-shi1ming-kan-deng-ri-qi-114-11-7,4,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,38400,
人事室_content_元智大學 工業工程與管理學系 誠徵專任教師  (刊登日期：1_560.md,元智大學 工業工程與管理學系 誠徵專任教師  (刊登日期：111.08.11),https://www.yzu.edu.tw/admin/ho/index.php/tw/111-08-11,2,超連結（檔案）,files/%E5%B7%A5%E4%BD%9C%E5%88%8A%E7%99%BB/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%B7%A5%E6%A5%AD%E5%B7%A5%E7%A8%8B%E8%88%87%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB%E5%BE%B5%E8%81%98%E6%95%99%E5%B8%AB%E5%9F%BA%E6%9C%AC%E8%B3%87%E6%96%99%E8%A1%A8-111%E5%AD%B8%E5%B9%B4%E5%BA%A6.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,67072,
人事室_content_元智大學 工業工程與管理學系 誠徵專任教師  (刊登日期：1_576.md,元智大學 工業工程與管理學系 誠徵專任教師  (刊登日期：111.2.21),https://www.yzu.edu.tw/admin/ho/index.php/tw/111-2-21,2,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,67072,
人事室_content_元智大學 工業工程與管理學系 誠徵專任教師 (刊登日期：11_557.md,元智大學 工業工程與管理學系 誠徵專任教師 (刊登日期：111.11.24),https://www.yzu.edu.tw/admin/ho/index.php/tw/111-11-24,2,超連結（檔案）,files/工作刊登/111學年度元智大學工業工程與管理學系徵聘教師基本資料表.doc,files/工作刊登/111學年度元智大學工業工程與管理學系徵聘教師基本資料表.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\111學年度元智大學工業工程與管理學系徵聘教師基本資料表.doc,admin/ho/files/工作刊登/111學年度元智大學工業工程與管理學系徵聘教師基本資料表.doc,38912,
人事室_content_元智大學 工業工程與管理學系 誠徵專任教師 (刊登日期：11_587.md,元智大學 工業工程與管理學系 誠徵專任教師 (刊登日期：110.11.11),https://www.yzu.edu.tw/admin/ho/index.php/tw/110-11-11,3,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表.doc,67072,
人事室_content_元智大學 工業工程與管理學系 誠徵專任教師(刊登日期：112_678.md,元智大學 工業工程與管理學系 誠徵專任教師(刊登日期：112.10.20),https://www.yzu.edu.tw/admin/ho/index.php/tw/yuan-zhi-da-xue-gong-ye-gong-cheng-yu-guan-li-xue-xi-cheng-zheng-zhuan-ren-jiao-shi-kan-deng-ri-qi-112-10-20,2,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-112學年度.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-112學年度.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-112學年度.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-112學年度.doc,38912,
人事室_content_元智大學 工業工程與管理學系 誠徵專任教師1名_752.md,元智大學 工業工程與管理學系 誠徵專任教師1名,https://www.yzu.edu.tw/admin/ho/index.php/tw/yuan-zhi-da-xue-gong-ye-gong-cheng-yu-guan-li-xue-xi-cheng-zheng-zhuan-ren-jiao-shi1ming-2,2,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,40448,
人事室_content_元智大學 工業工程與管理學系 誠徵專任教師1名(刊登日期：1_786.md,元智大學 工業工程與管理學系 誠徵專任教師1名(刊登日期：113.7.12),https://www.yzu.edu.tw/admin/ho/index.php/tw/yuan-zhi-da-xue-gong-ye-gong-cheng-yu-guan-li-xue-xi-cheng-zheng-zhuan-ren-jiao-shi1ming-kan-deng-ri-qi-113-7-12,2,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,40448,
人事室_content_元智大學 工業工程與管理學系 誠徵專任教師1名(刊登日期：1_786.md,元智大學 工業工程與管理學系 誠徵專任教師1名(刊登日期：113.7.12),https://www.yzu.edu.tw/admin/ho/index.php/tw/yuan-zhi-da-xue-gong-ye-gong-cheng-yu-guan-li-xue-xi-cheng-zheng-zhuan-ren-jiao-shi1ming-kan-deng-ri-qi-113-7-12,3,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,40448,
人事室_content_元智大學 工業工程與管理學系 誠徵專任教師1名(刊登日期：1_786.md,元智大學 工業工程與管理學系 誠徵專任教師1名(刊登日期：113.7.12),https://www.yzu.edu.tw/admin/ho/index.php/tw/yuan-zhi-da-xue-gong-ye-gong-cheng-yu-guan-li-xue-xi-cheng-zheng-zhuan-ren-jiao-shi1ming-kan-deng-ri-qi-113-7-12,4,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-113學年度_中英版.doc,40448,
人事室_content_元智大學 公開徵求管理學院院長候選人啟事_218.md,元智大學 公開徵求管理學院院長候選人啟事,https://www.yzu.edu.tw/admin/ho/index.php/tw/?option=com_content&view=article&id=218,3,超連結（檔案）,files/主管遴選專區/106管理學院院長遴選相關表格.doc,files/主管遴選專區/106管理學院院長遴選相關表格.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\主管遴選專區\106管理學院院長遴選相關表格.doc,admin/ho/files/主管遴選專區/106管理學院院長遴選相關表格.doc,76800,
人事室_content_元智大學 資訊傳播學系 誠徵專任教師   (刊登日期：111_552.md,元智大學 資訊傳播學系 誠徵專任教師   (刊登日期：111.1.4),https://www.yzu.edu.tw/admin/ho/index.php/tw/111-1-4,1,超連結（檔案）,files/工作刊登/112學年度元智大學資訊傳播學系徵聘教師基本資料表.doc,files/工作刊登/112學年度元智大學資訊傳播學系徵聘教師基本資料表.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\112學年度元智大學資訊傳播學系徵聘教師基本資料表.doc,admin/ho/files/工作刊登/112學年度元智大學資訊傳播學系徵聘教師基本資料表.doc,37376,
人事室_content_元智大學 資訊傳播學系 誠徵專任教師 (刊登日期：111.0_580.md,元智大學 資訊傳播學系 誠徵專任教師 (刊登日期：111.01.07),https://www.yzu.edu.tw/admin/ho/index.php/tw/111-01-07,1,超連結（檔案）,files/工作刊登/元智大學資訊傳播學系徵聘教師基本資料表.doc,files/工作刊登/元智大學資訊傳播學系徵聘教師基本資料表.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學資訊傳播學系徵聘教師基本資料表.doc,admin/ho/files/工作刊登/元智大學資訊傳播學系徵聘教師基本資料表.doc,69120,
人事室_content_元智大學 資訊管理學系 誠徵專任教師  (刊登日期：110._581.md,元智大學 資訊管理學系 誠徵專任教師  (刊登日期：110.12.30),https://www.yzu.edu.tw/admin/ho/index.php/tw/110-12-30,1,超連結（檔案）,files/工作刊登/元智大學資訊管理學系徵聘教師_基本資料表.doc,files/工作刊登/元智大學資訊管理學系徵聘教師_基本資料表.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學資訊管理學系徵聘教師_基本資料表.doc,admin/ho/files/工作刊登/元智大學資訊管理學系徵聘教師_基本資料表.doc,41984,
人事室_content_元智大學 電機工程學系(丙組) 誠徵專任教師 (刊登日期：1_559.md,元智大學 電機工程學系(丙組) 誠徵專任教師 (刊登日期：111.06.08),https://www.yzu.edu.tw/admin/ho/index.php/tw/111-06-08,1,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-111學年度.doc,67072,
人事室_content_元智大學 機械工程學系 誠徵專任教師(刊登日期：112.12_700.md,元智大學 機械工程學系 誠徵專任教師(刊登日期：112.12.29),https://www.yzu.edu.tw/admin/ho/index.php/tw/yuan-zhi-da-xue-ji-xie-gong-cheng-xue-xi-cheng-zheng-zhuan-ren-jiao-shi-kan-deng-ri-qi-112-12-29,1,超連結（檔案）,files/工作刊登/元智大學機械工程學系徵聘教師基本資料表.doc,files/工作刊登/元智大學機械工程學系徵聘教師基本資料表.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學機械工程學系徵聘教師基本資料表.doc,admin/ho/files/工作刊登/元智大學機械工程學系徵聘教師基本資料表.doc,40960,
人事室_content_元智大學 醫學研究所 誠徵護理專案教師 (刊登日期：111._558.md,元智大學 醫學研究所 誠徵護理專案教師 (刊登日期：111.11.11),https://www.yzu.edu.tw/admin/ho/index.php/tw/111-11-11,4,超連結（檔案）,files/Form/A27.doc,files/Form/A27.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\Form\A27.doc,admin/ho/files/Form/A27.doc,80896,
人事室_content_元智大學工業工程與管理學系 誠徵專任_專案教師2名 (公告日_895.md,元智大學工業工程與管理學系 誠徵專任/專案教師2名 (公告日期：114.3.20),https://www.yzu.edu.tw/admin/ho/index.php/tw/yuan-zhi-da-xue-gong-ye-gong-cheng-yu-guan-li-xue-xi-cheng-zheng-zhuan-ren-zhuan-an-jiao-shi2ming-gong-gao-ri-qi-114-3-20,2,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,38400,
人事室_content_元智大學工業工程與管理學系 誠徵專任_專案教師2名 (公告日_895.md,元智大學工業工程與管理學系 誠徵專任/專案教師2名 (公告日期：114.3.20),https://www.yzu.edu.tw/admin/ho/index.php/tw/yuan-zhi-da-xue-gong-ye-gong-cheng-yu-guan-li-xue-xi-cheng-zheng-zhuan-ren-zhuan-an-jiao-shi2ming-gong-gao-ri-qi-114-3-20,3,超連結（檔案）,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\ho\files\工作刊登\元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,admin/ho/files/工作刊登/元智大學工業工程與管理學系徵聘教師基本資料表-114學年度.doc,38400,
