mdRelativePath,articleTitle,articleUrl,relationIndex,relationLabel,relationUrl,decodedUrl,extension,isOcrSupportedExtension,resolveStatus,resolveMethod,resolutionStage,resolutionConfidence,candidateCount,candidatePaths,resolvedRelativePath,sourceBytes,error
學務處_content_【住宿訊息】公告107學年度床位分配_1464.md,【住宿訊息】公告107學年度床位分配,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1464,11,超連結（網站）,https://www.yzu.edu.tw/admin/st/files/StudentHousingService/ST-CP-03-CF02%E8%87%AA%E9%A1%98%E6%94%BE%E6%A3%84%E5%BA%8A%E4%BD%8D.pdf,https://www.yzu.edu.tw/admin/st/files/StudentHousingService/ST-CP-03-CF02自願放棄床位.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【住宿訊息】公告107學年度男女新舊宿人工現場抽籤中籤名單_1506.md,【住宿訊息】公告107學年度男女新舊宿人工現場抽籤中籤名單,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1506,1,超連結（檔案）,files/現場人工抽籤.pdf,files/現場人工抽籤.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【住宿訊息】公告107學年度男女新舊宿人工現場抽籤中籤名單_1506.md,【住宿訊息】公告107學年度男女新舊宿人工現場抽籤中籤名單,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1506,2,超連結（檔案）,files/元智大學學生宿舍管理規則1070315通過.pdf,files/元智大學學生宿舍管理規則1070315通過.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【住宿訊息】公告107學年度第2學期學生宿舍人工登記候補.._1575.md,【住宿訊息】公告107學年度第2學期學生宿舍人工登記候補..核定遞補名單,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1575,1,超連結（檔案）,files/1072遞補名單1.JPG,files/1072遞補名單1.JPG,.jpg,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【住宿訊息】公告107學年度第2學期學生宿舍人工登記候補(I_1583.md,【住宿訊息】公告107學年度第2學期學生宿舍人工登記候補(I+II)..核定遞補名單及床位分配,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1583,1,超連結（檔案）,files/公告1072學期候補床位分配N.pdf,files/公告1072學期候補床位分配N.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【住宿訊息】公告107學年度學生宿舍（新宿）人工登記候補.._1473.md,【住宿訊息】公告107學年度學生宿舍（新宿）人工登記候補..遞補名單,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1473,1,超連結（檔案）,files/1070625遞補名單.pdf,files/1070625遞補名單.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【住宿訊息】公告107學年度學生宿舍（舊宿）人工登記候補.._1489.md,【住宿訊息】公告107學年度學生宿舍（舊宿）人工登記候補..遞補名單,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1489,1,超連結（檔案）,files/人工登記候補名冊_0801_N.pdf,files/人工登記候補名冊_0801_N.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【住宿訊息】公告107學年度學生宿舍「電腦抽籤遞補」名單及繳_1439.md,【住宿訊息】公告107學年度學生宿舍「電腦抽籤遞補」名單及繳交保證金作業,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1439,1,超連結（檔案）,files/一抽遞補名冊_男.pdf,files/一抽遞補名冊_男.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【住宿訊息】公告107學年度學生宿舍「電腦抽籤遞補」名單及繳_1439.md,【住宿訊息】公告107學年度學生宿舍「電腦抽籤遞補」名單及繳交保證金作業,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1439,2,超連結（檔案）,files/一抽遞補名冊_女.pdf,files/一抽遞補名冊_女.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【住宿訊息】公告107學年度學生宿舍第二階段電腦抽籤中籤名單_1446.md,【住宿訊息】公告107學年度學生宿舍第二階段電腦抽籤中籤名單及預繳保證金作業事項,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1446,1,超連結（檔案）,files/二抽中籤名冊2.pdf,files/二抽中籤名冊2.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【住宿訊息】公告107學年度學生宿舍電腦抽籤中籤名單及預繳保_1436.md,【住宿訊息】公告107學年度學生宿舍電腦抽籤中籤名單及預繳保證金作業事項,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1436,1,超連結（檔案）,files/107學年度第一次電腦抽籤中籤名單_男生.pdf,files/107學年度第一次電腦抽籤中籤名單_男生.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【住宿訊息】公告107學年度學生宿舍電腦抽籤中籤名單及預繳保_1436.md,【住宿訊息】公告107學年度學生宿舍電腦抽籤中籤名單及預繳保證金作業事項,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1436,2,超連結（檔案）,files/107學年度第一次電腦抽籤中籤名單_女生.pdf,files/107學年度第一次電腦抽籤中籤名單_女生.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
